639-3	639-1	639-2B	Scope/Type	Family	native	eng	fra	spa	zho	rus	deu				Retrieved from "http://en.wikipedia.org/wiki/ISO_639" on 2008-04-01
aac			I/L			Ari					
aad			I/L			Amal					
bgp			I/L			Balochi, Eastern	balotchî (oriental)				
bgq			I/L			Bagri					
bgr			I/L			Chin, Bawm					
bgs			I/L			Tagabawa					
bgt			I/L			Bughotu					
bgu			I/L			Mbongno					
bgv			I/L			Warkay-Bipim					
bgw			I/L			Bhatri					
bgx			I/L			Balkan Gagauz Turkish	turc gagaouze des Balkans				
bgy			I/L			Benggoi					
bgz			I/L			Banggai					
bha			I/L			Bharia					
bhb			I/L		भीली	Bhili	bhili	bhili		бхили	
bhc			I/L			Biga					
bhd			I/L			Bhadrawahi					
bhe			I/L			Bhaya					
bhf			I/L			Odiai					
bhg			I/L			Binandere					
bhh			I/L			Bukharic					
bhi			I/L			Bhilali					
bhj			I/L			Bahing					
bhk			I/L			Bicolano, Albay					
bhl			I/L			Bimin					
bhm			I/L			Bathari					
bhn			I/L			Bohtan Neo-Aramaic	néo-araméen de Bohtan				
bho		bho	I/L		भोजपुरी	Bhojpuri	bhojpurî	bhojpurí	博杰普里语	бходжпури	Bhojpuri
bhp			I/L			Bima				бима	
bhq			I/L			Tukang Besi South					
bhr			I/L			Malagasy, Bara	malgache (de Bara)				
bhs			I/L			Buwal					
bht			I/L			Bhattiyali					
bhu			I/L			Bhunjia					
bhv			I/L			Bahau					
bhw			I/L			Biak				биак	
bhx			I/L			Bhalay					
bhy			I/L			Bhele					
bhz			I/L			Bada (Indonesia)	bada (Indonésie)				
bia			I/L			Badimaya					
bib			I/L			Bissa					
bic			I/L			Bikaru					
bid			I/L			Bidiyo					
bie			I/L			Bepour					
bif			I/L			Biafada					
big			I/L			Biangai					
bih			O/C			Bihari	biharî	biharí	比哈尔语	бихари	
bii			I/L			Bisu					
bij			I/L			Vaghat-Ya-Bijim-Legeri					
bik		bik	M/L		Bicol	Bikol	bikol	bikol	比科尔语	бикольский	Bikolano
bil			I/L			Bile	bilé				
bim			I/L			Bimoba					
bin		bin	I/L		Èdó	Bini	bini		比尼语	бини	
bio			I/L			Nai	naï				
bip			I/L			Bila					
biq			I/L			Bipi					
bir			I/L			Bisorio					
bis	bi	bis	I/L		Bislama	Bislama	bichlamar	bislama	比斯拉玛语	бислама	Bislama
bit			I/L			Berinomo					
biu			I/L			Biete					
biv			I/L			Birifor, Southern	birifor (du Sud)				
biw			I/L			Kol (Cameroon)	kol (Cameroun)				
bix			I/L			Bijori	bijorî				
biy			I/L			Birhor					
biz			I/L			Baloi	baloï				
bja			I/L			Budza					
bjb			I/E			Banggarla					
bjc			I/L			Bariji	barijî				
bjd			I/L			Bandjigali					
bje			I/L			Biao-Jiao Mien					
bjf			I/L			Barzani Jewish Neo-Aramaic	néo-araméen juif barzani				
bjg			I/L			Bidyogo					
bjh			I/L			Bahinemo					
bji			I/L			Burji					
bjj			I/L			Kanauji		kanauji			
bjk			I/L			Barok					
bjl			I/L			Bulu (Papua New Guinea)					
bjm			I/L			Bajelani					
bjn			I/L			Banjar				банджар	
bjo			I/L			Banda, Mid-Southern					
bjq			I/L			Malagasy, Southern Betsimisaraka	malgache (betsimisaraka du Sud)				
bjr			I/L			Binumarien					
bjs			I/L			Bajan					
bjt			I/L			Balanta-Ganja					
bju			I/L			Busuu					
bjv			I/L			Bedjond					
bjw			I/L			Bakwé					
bjx			I/L			Itneg, Banao					
bjy			I/E			Bayali					
bjz			I/L			Baruga					
bka			I/L			Kyak					
bkb			I/L			Finallig					
bkc			I/L			Baka (Cameroon)	baka (Cameroun)				
bkd			I/L			Binukid					
bke			I/L			Bengkulu					
bkf			I/L			Beeke					
bkg			I/L			Buraka					
bkh			I/L			Bakoko					
bki			I/L			Baki					
bkj			I/L			Pande					
bkk			I/L			Brokskat					
bkl			I/L			Berik					
bkm			I/L			Kom (Cameroon)	kom (Cameroun)				
bkn			I/L			Bukitan					
bko			I/L			Kwa'					
bkp			I/L			Boko (Democratic Republic of Congo)	boko (République démocratique du Congo)				
bkq			I/L			Bakairí		bacairí			
bkr			I/L			Bakumpai					
bks			I/L			Sorsogon, Masbate					
bkt			I/L			Boloki				болоки	
bku			I/L			Buhid	bouhide				
bkv			I/L			Bekwarra					
bkw			I/L			Bekwil					
bkx			I/L			Baikeno					
bky			I/L			Bokyi					
bkz			I/L			Bungku					
bla		bla	I/L			Blackfoot	pied-noir (siksika)	pies negros	西克西卡语	блэкфут	Schwarzfuss
blb			I/L			Bilua					
blc			I/L			Bella Coola					
bld			I/L			Bolango					
ble			I/L			Balanta-Kentohe					
blf			I/L			Buol					
blg			I/L			Balau					
blh			I/L			Kuwaa					
bli			I/L			Bolia					
blj			I/L			Bolongan					
blk			I/L			Karen, Pa'o	karène (Pa’o)				
bll			I/E			Biloxi		biloxi			
blm			I/L			Beli (Sudan)					
bln			I/L			Bicolano, Southern Catanduanes					
blo			I/L			Anii					
blp			I/L			Blablanga					
blq			I/L			Baluan-Pam					
blr			I/L			Blang					
bls			I/L			Balaesang					
blt			I/L			Tai Dam					
blu			I/L			Hmong Njua					
blv			I/L			Bolo					
blw			I/L			Balangao					
blx			I/L			Ayta, Mag-Indi					
bly			I/L			Notre					
blz			I/L			Balantak					
bma			I/L			Lame					
bmb			I/L			Bembe				бембе	
bmc			I/L			Biem					
bmd			I/L			Baga Manduri					
bme			I/L			Limassa					
bmf			I/L			Bom					
bmg			I/L			Bamwe					
bmh			I/L			Kein					
bmi			I/L			Bagirmi					
bmj			I/L			Bote-Majhi					
bmk			I/L			Ghayavi					
bml			I/L			Bomboli					
bmm			I/L			Malagasy, Northern Betsimisaraka	malgache (betsimisaraka du Nord)				
bmn			I/E			Bina (Papua New Guinea)					
bmo			I/L			Bambalang					
bmp			I/L			Bulgebi					
bmq			I/L			Bomu					
bmr			I/L			Muinane		muinane			
bms			I/L			Kanuri, Bilma					
bmt			I/L			Biao Mon					
bmu			I/L			Burum-Mindik					
bmv			I/L			Bum					
bmw			I/L			Bomwali					
bmx			I/L			Baimak					
bmy			I/L			Bemba (Democratic Republic of Congo)	bemba (République démocratique du Congo)				
bmz			I/L			Baramu					
bna			I/L			Bonerate					
bnb			I/L			Bookan					
bnc			I/L			Bontoc, Central					
bnd			I/L			Banda (Indonesia)	banda (Indonésie)				
bne			I/L			Bintauna					
bnf			I/L			Masiwang				мазиванг	
bng			I/L			Benga				бенга	
bnh			I/L			Banawá					
bni			I/L			Bangi					
bnj			I/L			Tawbuid, Eastern					
bnk			I/L			Bierebo					
bnl			I/L			Boon					
bnm			I/L			Batanga					
bnn			I/L			Bunun					
bno			I/L			Bantoanon					
bnp			I/L			Bola					
bnq			I/L			Bantik				бантик	
bnr			I/L			Butmas-Tur					
bns			I/L			Bundeli		bundeli		бундели	
bnt		bnt	O/C			Bantu	langues bantoues	lenguas bantúes	班图诸语言	банту языки	Bantu
bnu			I/L			Bentong					
bnv			I/L			Bonerif					
bnw			I/L			Bisis					
bnx			I/L			Bangubangu				бангубангу	
bny			I/L			Bintulu					
bnz			I/L			Beezen					
boa			I/L			Bora		bora			
bob			I/L			Boni					
boc			I/L			Kenyah, Bakung					
bod	bo	tib	I/L		བོད་ཡིག	Tibetan	tibétain	tibetano		тибетский	Tibetisch
boe			I/L			Mundabli					
bof			I/L			Bolon					
bog			I/L			Bamako Sign Language	langue des signes de Bamako				
boh			I/L			Boma				бома	
boi			I/E			Barbareño					
boj			I/L			Anjam					
bok			I/L			Bonjo					
bol			I/L			Bole					
bom			I/L			Berom					
bon			I/L			Bine					
boo			I/L			Bozo, Tièma Cièwè					
bop			I/L			Bonkiman					
boq			I/L			Bogaya					
bor			I/L			Borôro					
bos	bs	bos	I/L		Bosanski	Bosnian	bosniaque	bosnio	波斯尼亚语	боснийский	Bosnisch
bot			I/L			Bongo					
bou			I/L			Bondei				бондей	
bov			I/L			Tuwuli					
bow			I/E			Rema					
box			I/L			Buamu					
boy			I/L			Bodo (Central African Republic)	bodo (centrafricain)				
boz			I/L			Bozo, Tiéyaxo					
bpa			I/L			Dakaka					
bpb			I/E			Barbacoas					
bpd			I/L			Banda-Banda					
bpg			I/L			Bonggo					
bph			I/L			Botlikh		botlikh			
bpi			I/L			Bagupi					
bpj			I/L			Binji					
bpk			I/L			Orowe					
bpl			I/L			Broome Pearling Lugger Pidgin					
bpm			I/L			Biyom					
bpn			I/L			Dzao Min					
bpo			I/L			Anasi					
bpp			I/L			Kaure					
bpq			I/L			Malay, Banda					
bpr			I/L			Blaan, Koronadal					
bps			I/L			Blaan, Sarangani					
bpt			I/L			Barrow Point					
bpu			I/L			Bongu					
bpv			I/L			Marind, Bian					
bpw			I/L			Bo (Papua New Guinea)	bô (Papouasie-Nouvelle-Guinée)				
bpx			I/L			Bareli, Palya					
bpy			I/L		বিষ্ণুপ্রিয়া মণিপুরী	Bishnupriya Manipuri	Manipourî de Bishnupriya				
bpz			I/L			Bilba					
bqa			I/L			Tchumbuli					
bqb			I/L			Bagusa					
bqc			I/L			Boko (Benin)					
bqd			I/L			Bung					
bqe			I/L			Basque, Navarro-Labourdin	basque (navarro-labourdin)				
bqf			I/E			Baga Kaloum					
bqg			I/L			Bago-Kusuntu					
bqh			I/L			Baima					
bqi			I/L			Bakhtiari					
bqj			I/L			Bandial					
bqk			I/L			Banda-Mbrès					
bql			I/L			Bilakura					
bqm			I/L			Wumboko					
bqn			I/L			Bulgarian Sign Language	langue des signes bulgare				
bqo			I/L			Balo					
bqp			I/L			Busa					
bqq			I/L			Biritai					
bqr			I/L			Burusu					
bqs			I/L			Bosngun					
bqt			I/L			Bamukumbit					
bqu			I/L			Boguru					
bqv			I/L			Begbere-Ejar					
bqw			I/L			Buru (Nigeria)					
bqx			I/L			Baangi					
bqy			I/L			Bali Sign Language	langue des signe balinaise				
bqz			I/L			Bakaka					
bra		bra	I/L			Braj	braj		布拉吉语		
brb			I/L			Lave					
brc			I/L			Berbice Creole Dutch	créole néerlandais de Berbice				
brd			I/L			Baraamu					
bre	br	bre	I/L		Brezhoneg	Breton	breton	bretón	布列塔尼语	бретонский	Bretonisch
brf			I/L			Bera					
brg			I/L			Baure					
brh			I/L			Brahui				брауи	
bri			I/L			Mokpwe					
brj			I/L			Bieria					
brk			I/E			Birked					
brl			I/L			Birwa					
brm			I/L			Barambu					
brn			I/L			Boruca		boruca			
bro			I/L			Brokkat					
brp			I/L			Barapasi					
brq			I/L			Breri					
brr			I/L			Birao					
brs			I/L			Baras					
brt			I/L			Bitare					
bru			I/L			Bru, Eastern					
brv			I/L			Bru, Western					
brw			I/L			Bellari					
brx			I/L			Bodo (India)	bodo (Inde)	bodo		бодо	
bry			I/L			Burui					
brz			I/L			Bilbil					
bsa			I/L			Abinomn					
bsb			I/L			Bisaya, Brunei	bissaya (de Brunéi)				
bsc			I/L			Bassari					
bsd			I/L			Bisaya, Sarawak	bissaya (sarawak)				
bse			I/L			Wushi					
bsf			I/L			Bauchi					
bsg			I/L			Bashkardi					
bsh			I/L			Kati					
bsi			I/L			Bassossi					
bsj			I/L			Bangwinji					
bsk			I/L			Burushaski				бурушаски	
bsl			I/E			Basa-Gumna					
bsm			I/L			Busami					
bsn			I/L			Barasana		barasana			
bso			I/L			Buso					
bsp			I/L			Baga Sitemu					
bsq			I/L			Bassa					
bsr			I/L			Bassa-Kontagora					
bss			I/L			Akoose					
bst			I/L			Basketo					
bsu			I/L			Bahonsuai					
bsv			I/E			Baga Sobané					
bsw			I/L			Baiso					
bsx			I/L			Yangkam					
bsy			I/L			Bisaya, Sabah	bissaya (de Sabah)				
bsz			I/L			Basque, Souletin	basque (du Sud)				
bta			I/L			Bata					
btb			I/L			Beti (Cameroon)					
btc			I/L			Bati (Cameroon)					
btd			I/L			Batak Dairi					
bte			I/E			Gamo-Ningi					
btf			I/L			Birgit					
btg			I/L			Bété, Gagnoa					
bth			I/L			Biatah					
bti			I/L			Burate					
btj			I/L			Malay, Bacanese	malais (bacanais)				
btk		btk	O/C			Batak languages	langues batakes		巴塔克语		
btl			I/L			Bhatola					
btm			I/L			Batak Mandailing					
btn			I/L			Ratagnon					
bto			I/L			Bicolano, Iriga					
btp			I/L			Budibud					
btq			I/L			Batek					
btr			I/L			Baetora					
bts			I/L			Batak Simalungun					
btt			I/L			Bete-Bendi					
btu			I/L			Batu					
btv			I/L			Bateri					
btw			I/L			Butuanon					
btx			I/L			Batak Karo					
bty			I/L			Bobot				бобот	
btz			I/L			Batak Alas-Kluet					
bua		bua	M/L		буряад	Buriat	bouriate		布里亚特语	бурятский	
bub			I/L			Bua					
buc			I/L			Bushi					
bud			I/L			Ntcham					
bue			I/E			Beothuk					
buf			I/L			Bushoong				бушонг	
bug		bug	I/L		ᨅᨔ ᨕᨘᨁᨗ	Buginese	bugi		布吉语	бугийский	
buh			I/L			Bunu, Younuo					
bui			I/L			Bongili					
buj			I/L			Basa-Gurmana					
buk			I/L			Bugawac					
bul	bg	bul	I/L		български	Bulgarian	bulgare	búlgaro	保加利亚语	болгарский	Bulgarisch
bum			I/L			Bulu (Cameroon)					
bun			I/L			Sherbro					
buo			I/L			Terei					
bup			I/L			Busoa					
buq			I/L			Brem					
bus			I/L			Bokobaru					
but			I/L			Bungain					
buu			I/L			Budu					
buv			I/L			Bun					
buw			I/L			Bubi				буби	
bux			I/L			Boghom					
buy			I/L			Bullom So					
buz			I/L			Bukwen					
bva			I/L			Barein					
bvb			I/L			Bube					
bvc			I/L			Baelelea					
bvd			I/L			Baeggu					
bve			I/L			Malay, Berau	malais (Berau)				
bvf			I/L			Boor					
bvg			I/L			Bonkeng					
bvh			I/L			Bure					
bvi			I/L			Belanda Viri					
bvj			I/L			Baan					
bvk			I/L			Bukat				букат	
bvl			I/L			Bolivian Sign Language	langue des signes bolivienne				
bvm			I/L			Bamunka					
bvn			I/L			Buna					
bvo			I/L			Bolgo					
bvq			I/L			Birri					
bvr			I/L			Burarra					
bvs			I/L			Belgian Sign Language	langue des signes belge				
bvt			I/L			Bati (Indonesia)	bati (Indonésie)				
bvu			I/L			Malay, Bukit	malais (Bukit)				
bvv			I/E			Baniva					
bvw			I/L			Boga					
bvx			I/L			Dibole					
bvz			I/L			Bauzi					
bwa			I/L			Bwatoo					
bwb			I/L			Namosi-Naitasiri-Serua					
bwc			I/L			Bwile					
bwd			I/L			Bwaidoka				буайдока	
bwe			I/L			Karen, Bwe	karène (Bwé)				
bwf			I/L			Boselewa					
bwg			I/L			Barwe					
bwh			I/L			Bishuo					
bwi			I/L			Baniwa					
bwj			I/L			Bwamu, Láá Láá					
bwk			I/L			Bauwaki					
bwl			I/L			Bwela					
bwm			I/L			Biwat					
bwn			I/L			Bunu, Wunai					
bwo			I/L			Boro					
bwp			I/L			Mandobo Bawah					
bwq			I/L			Bobo Madaré, Southern	bobo madaré (du Sud)			южный бобо мандаре	
bwr			I/L			Bura-Pabir					
bws			I/L			Bomboma					
bwt			I/L			Bafaw-Balong					
bwu			I/L			Buli (Ghana)					
bwv			I/L			Kenyah, Bahau River					
bww			I/L			Bwa					
bwx			I/L			Bunu, Bu-Nao					
bwy			I/L			Bwamu, Cwi					
bwz			I/L			Bwisi					
bxa			I/L			Bauro					
bxb			I/L			Belanda Bor					
bxc			I/L			Molengue					
bxd			I/L			Pela					
bxe			I/L			Birale					
bxf			I/L			Bilur					
bxg			I/L			Bangala					
bxh			I/L			Buhutu					
bxi			I/E			Pirlatapa					
bxj			I/L			Bayungu					
bxk			I/L			Bukusu					
bxl			I/L			Jalkunan					
bxm			I/L			Buriat, Mongolia	bouriate (Mongolie)				
bxn			I/L			Burduna					
bxo			I/L			Barikanchi					
bxp			I/L			Bebil					
bxq			I/L			Beele					
bxr			I/L			Buriat, Russia	bouriate (Russie)				
bxs			I/L			Busam					
bxt			I/L			Buxinhua					
bxu			I/L			Buriat, China	bouriate (Chine)				
bxv			I/L			Berakou					
bxw			I/L			Bankagooma					
bxx			I/L			Borna					
bxz			I/L			Binahari					
bya			I/L			Batak					
byb			I/L			Bikya					
byc			I/L			Ubaghara					
byd			I/L			Benyadu'					
bye			I/L			Pouye					
byf			I/L			Bete		beté			
byg			I/E			Baygo					
byh			I/L			Bujhyal					
byi			I/L			Buyu					
byj			I/L			Bina (Nigeria)	bina (Nigéria)				
byk			I/L			Biao					
byl			I/L			Bayono					
bym			I/L			Bidyara					
byn		byn	I/L			Bilin	bilen		比林语		
byo			I/L			Biyo					
byp			I/L			Bumaji					
byq			I/E			Basay					
byr			I/L			Baruya					
bys			I/L			Burak					
byt			I/E			Berti					
byu			I/L			Buyang					
byv			I/L			Medumba					
byw			I/L			Belhariya					
byx			I/L			Qaqet					
byy			I/L			Buya					
byz			I/L			Banaro					
bza			I/L			Bandi					
bzb			I/L			Andio					
bzd			I/L			Bribri		bribri			
bze			I/L			Bozo, Jenaama					
bzf			I/L			Boikin					
bzg			I/L			Babuza				бабуза	
bzh			I/L			Buang, Mapos					
bzj			I/L			Belize Kriol English	créole anglais belizéen				
bzk			I/L			Nicaragua Creole English	créole anglais nicaraguais				
bzl			I/L			Boano (Sulawesi)					
bzm			I/L			Bolondo					
bzn			I/L			Boano (Maluku)					
bzo			I/L			Bozaba					
bzp			I/L			Kemberano					
bzq			I/L			Buli (Indonesia)					
bzr			I/E			Biri					
bzs			I/L			Brazilian Sign Language	langue des signes brésilienne				brasilianische Zeichensprache
bzt			I/C			Brithenig	britonnique				
bzu			I/L			Burmeso					
bzv			I/L			Bebe					
bzw			I/L			Basa (Nigeria)	bassa (Nigéria)				
bzx			I/L			Bozo, Hainyaxo					
bzy			I/L			Obanliku					
bzz			I/L			Evant					
caa			I/L		čorti'	Chortí		chortí			
cab			I/L			Garifuna	garifuna				
cac			I/L			Chuj (San Sebastián Coatán)					
cad		cad	I/L		Hasí:nay	Caddo	caddo	caddo	卡多语	каддо	Caddo
cae			I/L			Lehar					
caf			I/L		ᑕᗸᒡ	Carrier, Southern					
cag			I/L			Nivaclé					
cah			I/L			Cahuarano		cahuarano			
cai		cai	O/L			Central American Indian Languages			中美洲印第安诸语言		Zentralamerikanische Indianersprachen
caj			I/E			Chané					
cak			I/L			Cakchiquel, Central		cakchiquel central			
cal			I/L			Carolinian	carolinien			каролинский	Karolinisch
cam			I/L			Cemuhî					
can			I/L			Chambri					
cao			I/L			Chácobo					
cap			I/L			Chipaya					
caq			I/L			Nicobarese, Car					
car		car	I/L			Carib	carib(e)		加勒比诸语言	кариб	
cas			I/L			Tsimané					
cat	ca	cat	I/L		Català	Catalan	catalan	catalán	加泰隆语	каталанский	Katalanisch
cau		cau	O/L			Caucasian Languages			高加索诸语言		Kaukasische Sprachen
cav			I/L			Cavineña					
caw			I/L			Callawalla					
cax			I/L			Chiquitano	chiquitano	chiquitano			
cay			I/L		Goyogo̱hó:nǫ’	Cayuga	cayuga	cayuga			
caz			I/E			Canichana					
cbb			I/L			Cabiyarí					
cbc			I/L			Carapana		karapaná			
cbd			I/L			Carijona		carijona			
cbe			I/E			Chipiajes					
cbg			I/L			Chimila		chimila			
cbh			I/E			Cagua					
cbi			I/L			Chachi		chachi			
cbj			I/L			Ede Cabe					
cbk			I/L			Chavacano					
cbl			I/L			Chin, Bualkhaw					
cbm			I/L			Cakchiquel, Yepocapa Southwestern					
cbn			I/L			Nyahkur					
cbo			I/L			Izora					
cbr			I/L			Cashibo-Cacataibo		kashibo-kakataibo			
cbs			I/L			Cashinahua		cashinahua			
cbt			I/L			Chayahuita					
cbu			I/L			Candoshi-Shapra					
cbv			I/L			Cacua					
cby			I/L			Carabayo					
cca			I/E			Cauca					
ccc			I/L			Chamicuro	chamicura				
ccd			I/L			Cafundo Creole					
cce			I/L			Chopi					
ccg			I/L			Samba Daka					
cch			I/L			Atsam					
ccj			I/L			Kasanga					
ccl			I/L			Cutchi-Swahili					
ccm			I/L			Malaccan Creole Malay					
cco			I/L			Chinantec, Comaltepec					
ccp			I/L			Chakma					
ccq			I/L			Chaungtha					
ccr			I/E			Cacaopera		cacaopera			
ccx			I/L	Zhuang		Northern Zhuang			壯語, 北部方言		
ccy			I/L	Zhuang		Southern Zhuang			壯語, 南部方言		
cda			I/L			Choni					
cde			I/L			Chenchu					
cdf			I/L			Chiru					
cdg			I/L			Chamari					
cdh			I/L			Chambeali					
cdi			I/L			Chodri					
cdj			I/L			Churahi					
cdm			I/L			Chepang					
cdn			I/L			Chaudangsi					
cdo			I/L	Chinese	閩東語	Min Dong Chinese			閩東話		chinesisch (Ming Dong)
cdr			I/L			Cinda-Regi-Tiyal					
cds			I/L			Chadian Sign Language					
cdz			I/L			Koda		koda			
cea			I/E			Chehalis, Lower					
ceb		ceb	I/L		S(in)ugboanon	Cebuano	cebuano	cebuano	宿务语	себуано	Cebuano
ceg			I/L			Chamacoco					
cel		cel	O/H			Celtic					Keltisch
ces	cs	cze	I/L		česky	Czech	tchèque	checo	捷克语	чешский	Tschechisch
cet			I/L			Centúúm					
cfa			I/L			Dijim-Bwilim					
cfd			I/L			Cara					
cfg			I/L			Como Karim					
cga			I/L			Changriwa					
cgc			I/L			Kagayanen					
cgg			I/L			Chiga					
cgk			I/L			Chocangacakha					
cha	ch	cha	I/L		Chamoru	Chamorro	chamorro	chamorro	查莫罗语	чаморро	Chamorro
chb		chb	I/E			Chibcha	chibcha	chibcha	奇布查语	чибча	
chc			I/E		Iyeye	Catawba	catawba				
chd			I/L			Chontal, Highland Oaxaca					
che	ce	che	I/L		нохчийн	Chechen	tchétchène	checheno		чеченский	Tschetschenisch
chf			I/L			Chontal, Tabasco		chontal de Tabasco			
chg		chg	I/E		جغتای	Chagatai	djaghataï		查加台语	чагатайский	Tschagataisch
chh			I/L			Chinook		chinook			Chinook Wawa
chj			I/L			Chinantec, Ojitlán					
chk		chk	I/L			Chuukese	chuuk		丘克语	чукотский	Chuukesisch
chl			I/L			Cahuilla		cahuilla			
chm		chm	M/L		марий	Mari (Russia)	mari	mari	马里语	марийский	Mari
chn		chn	I/L		Chinuk wawa	Chinook jargon	jargon chinook	jerga chinook	奇努克混合语	чинук жаргон	
cho		cho	I/L		Chahta	Choctaw	choctaw	choctaw	乔克托语	чоктав	
chp		chp	I/L		ᑌᓀᓲᒢᕄᓀ
(Dëne Sųłiné)	Chipewyan	chipewyan		奇佩维安语	чипевьян	Chipewyan
chq			I/L			Chinantec, Quiotepec					
chr		chr	I/L		ᏣᎳᎩ	Cherokee	cherokee	cheroqui	切罗基语	чероки	Cherokee
chs			I/E			Chumash					
cht			I/E			Cholón					
chu	cu	chu	I/A		ѩзыкъ словѣньскъ	Old Church Slavonic	slavon d'église vieux	eslavo eclesial	教会斯拉夫语	церковнославянский	Altkirchenslawisch
chv	cv	chv	I/L		Чӑваш	Chuvash	tchouvache	chuvasio	楚瓦什语	чувашский	Tschuwaschisch
chw			I/L			Chuwabu					
chx			I/L			Chantyal					
chy		chy	I/L		Tsêhést	Cheyenne	cheyenne	cheyén	夏延语	чейенн	
chz			I/L			Chinantec, Ozumacín					
cia			I/L			Cia-Cia					
cib			I/L			Gbe, Ci					
cic			I/L		Chikasha	Chickasaw		chickasaw			
